1.0013360856295 	4.411186545401779e-06 	-7.453610719382072e-08 	-1.691598154600832e-19 	0.0005782727661089946 	-7.065742403570384e-08 	1.344096503145515e-19
1.0042908759525 	2.374493682892008e-05 	1.444905580839687e-07 	-8.289957352982764e-19 	0.001747540166476048 	-1.892831719174164e-07 	-7.377983279240705e-20
1.007870686155 	6.130292310287171e-05 	6.78321180224483e-07 	-1.288357896358026e-18 	0.002652962033039459 	-9.207020666500694e-07 	-5.334692375862734e-19
1.012207725227 	0.0001265540338037351 	2.08370640033788e-06 	-1.851113344542819e-18 	0.003245247062606163 	-2.185630734110903e-06 	-9.886213801608261e-19
1.01746216802 	0.0002213954899001638 	6.459125668584371e-06 	-1.627106938999985e-18 	0.003672091147097788 	-4.103783626724188e-06 	-5.760191753863659e-19
1.023828070795 	0.0003244267348116904 	1.674128778570057e-05 	-8.480117271299401e-19 	0.004014664502746491 	-6.839313604599073e-06 	-3.819883111091737e-19
1.03154053808 	0.0004285749474523315 	3.512079117105011e-05 	-3.73748169468132e-19 	0.004311128110141043 	-1.056863092326808e-05 	-1.987431781857089e-19
1.040884405515 	0.0005458054510322474 	6.426355446367548e-05 	1.74880290017601e-19 	0.004581935687530783 	-1.551537753368813e-05 	-1.053362080251129e-20
1.052204759335 	0.000692208532244528 	0.0001033466195003937 	8.30897561428575e-19 	0.004839872379375788 	-2.196418648251147e-05 	4.416398030523934e-19
1.065919681105 	0.0008991707992549249 	0.0001448755954243813 	2.930386114267624e-18 	0.005094272961121902 	-3.026746179201396e-05 	2.862130549917791e-19
1.08253568818 	0.00129637561169189 	0.0001754583950381245 	3.703578034430061e-18 	0.005353091211535157 	-4.085332804660682e-05 	2.467195561453192e-19
1.102666440305 	0.001983063100934498 	0.000151653207526273 	8.906653279574214e-19 	0.005624140106837298 	-5.423348531579069e-05 	1.03699279451873e-19
1.1270554033 	0.00258389557288542 	9.706322398679667e-05 	-1.07456101262805e-18 	0.005916042108679955 	-7.100695486519449e-05 	4.653997311127968e-20
1.15660330655 	0.003140700695003365 	3.849353821750701e-05 	-1.807814448111103e-18 	0.00623915953686998 	-9.185387596609051e-05 	4.846041573039468e-20
1.19240140855 	0.003730589051511238 	-2.189739535587759e-05 	-7.956235701162767e-19 	0.006606683083427354 	-0.0001175089325116481 	2.876208904905981e-20
1.23577179925 	0.004383973039414377 	-8.349146816608418e-05 	-1.003285769052878e-18 	0.007036030933153896 	-0.0001486957339662361 	-8.486656283413817e-20
1.2883162272 	0.005122926465352147 	-0.0001476169485858139 	-1.145090496141125e-18 	0.007550704432346042 	-0.0001859892657925977 	-3.288555380284089e-19
1.317227605626489 	0.005972179957106999 	-0.0002156439719586456 	-8.754757868262282e-19 	0.00818271901368867 	-0.0002295508270274917 	3.275577735981078e-20
1.352101541076489 	0.00609762999318286 	-0.0001675499668366106 	-1.029923518352889e-18 	0.008260905378004425 	-0.0001707219345355938 	-7.600035655658672e-20
1.4290999277 	0.007071662449250287 	-0.0002230712226891178 	-1.515196807700654e-19 	0.00904540043105044 	-0.0002080670961919936 	-4.318310149929803e-19
1.52253860195 	0.008232361749672871 	-0.0002829295690780864 	6.567314858794983e-19 	0.01004457362600562 	-0.0002472876132907269 	-4.361589802440317e-20
1.63574214035 	0.009641750078045054 	-0.0003429455669939362 	3.351419793594847e-20 	0.01133271407110226 	-0.0002834285511479257 	-2.720879914152773e-19
1.77289135805 	0.01137739793248994 	-0.0003949351990991049 	2.498028844684377e-20 	0.01300006035036484 	-0.0003072993028495351 	-2.573557216702564e-20
1.93905142865 	0.01351771289525825 	-0.0004245975053712282 	-1.212718798988569e-19 	0.01514038390179739 	-0.0003029789997749017 	1.32827092914523e-19
2.14035895 	0.01610415077921097 	-0.0004138980911874799 	-1.037326431756095e-19 	0.01780850060318181 	-0.0002505188963632443 	8.066128178117574e-20
2.38424858 	0.0190740661734397 	-0.0003427968906510817 	6.134337757678995e-20 	0.02091276231555155 	-0.0001322824892279748 	9.19288629110734e-21
2.651465706 	0.02188457429208131 	-0.0002285469905996665 	-3.085194635076631e-19 	0.02374878386321549 	4.061936193993944e-06 	2.761633388033736e-19
2.895355336 	0.02394614005045379 	-0.0001366798291247923 	-1.401147555742683e-19 	0.02560034012742994 	8.233706194969736e-05 	-4.456211398599837e-19
